1, 648, 219
2, 649, 220
3, 650, 211
4, 651, 213
5, 652, 212
6, 653, 221
7, 654, 214
8, 655, 222
9, 656, 223
10, 657, 94
11, 658, 102
12, 659, 225
13, 660, 123
14, 661, 226
15, 662, 794
16, 794, 227
17, 663, 215
18, 664, 158
19, 665, 165
20, 666, 228
21, 667, 180
22, 668, 216
23, 669, 217
24, 670, 218
25, 671, 229
26, 219, 672
27, 220, 219
28, 211, 220
29, 213, 211
30, 212, 213
31, 221, 212
32, 214, 221
33, 222, 214
34, 223, 222
35, 94, 223
36, 102, 94
37, 225, 102
38, 123, 225
39, 226, 123
40, 227, 226
41, 215, 227
42, 158, 215
43, 165, 158
44, 228, 165
45, 180, 228
46, 216, 180
47, 217, 216
48, 218, 217
49, 229, 218
50, 673, 229
51, 230, 674
52, 219, 230
53, 231, 219
54, 220, 231
55, 232, 220
56, 211, 232
57, 233, 211
58, 213, 233
59, 234, 213
60, 212, 234
61, 235, 212
62, 221, 235
63, 236, 221
64, 214, 236
65, 237, 214
66, 222, 237
67, 224, 222
68, 223, 224
69, 238, 223
70, 94, 238
71, 239, 94
72, 102, 239
73, 110, 102
74, 225, 110
75, 240, 225
76, 123, 240
77, 241, 123
78, 226, 241
79, 242, 226
80, 227, 242
81, 147, 227
82, 215, 147
83, 243, 215
84, 158, 243
85, 244, 158
86, 165, 244
87, 245, 165
88, 228, 245
89, 246, 228
90, 180, 246
91, 247, 180
92, 216, 247
93, 248, 216
94, 217, 248
95, 249, 217
96, 218, 249
97, 250, 218
98, 229, 250
99, 675, 229
100, 230, 676
101, 231, 230
102, 230, 251
103, 232, 231
104, 231, 259
105, 233, 232
106, 232, 260
107, 234, 233
108, 233, 252
109, 235, 234
110, 234, 37
111, 236, 235
112, 235, 261
113, 237, 236
114, 236, 262
115, 224, 237
116, 237, 263
117, 238, 224
118, 224, 253
119, 239, 238
120, 238, 254
121, 110, 239
122, 239, 255
123, 240, 110
124, 110, 109
125, 126, 240
126, 240, 256
127, 241, 126
128, 242, 241
129, 139, 242
130, 126, 127
131, 143, 139
132, 139, 140
133, 147, 143
134, 243, 147
135, 143, 144
136, 244, 243
137, 243, 156
138, 245, 244
139, 244, 265
140, 246, 245
141, 245, 266
142, 247, 246
143, 246, 267
144, 248, 247
145, 247, 183
146, 249, 248
147, 248, 257
148, 250, 249
149, 249, 268
150, 677, 250
151, 250, 258
152, 251, 678
153, 259, 251
154, 260, 259
155, 252, 260
156, 37, 252
157, 261, 37
158, 262, 261
159, 263, 262
160, 253, 263
161, 254, 253
162, 255, 254
163, 109, 255
164, 256, 109
165, 127, 256
166, 264, 127
167, 135, 264
168, 140, 135
169, 144, 140
170, 148, 144
171, 156, 148
172, 265, 156
173, 266, 265
174, 267, 266
175, 182, 267
176, 183, 182
177, 257, 183
178, 268, 257
179, 258, 268
180, 679, 258
181, 251, 680
182, 269, 251
183, 259, 269
184, 270, 259
185, 260, 270
186, 271, 260
187, 252, 271
188, 272, 252
189, 37, 272
190, 273, 37
191, 261, 273
192, 274, 261
193, 262, 274
194, 275, 262
195, 263, 275
